category,block_id,value_a,value_b,coincidence
Ice_Cream_Hard_Serve,0,3,2,8.5588235294
Ice_Cream_Hard_Serve,0,3,3,9.5490196078
Ice_Cream_Hard_Serve,0,3,4,5.0980392157
Ice_Cream_Hard_Serve,0,3,5,17.2647058824
Ice_Cream_Hard_Serve,0,3,6,13.6764705882
Ice_Cream_Hard_Serve,0,3,7,11.7941176471
Ice_Cream_Hard_Serve,0,4,1,3.2352941176
Ice_Cream_Hard_Serve,0,4,2,4.4607843137
Ice_Cream_Hard_Serve,0,4,3,5.0980392157
Ice_Cream_Hard_Serve,0,4,4,2.3333333333
Ice_Cream_Hard_Serve,0,4,5,8.5784313725
Ice_Cream_Hard_Serve,0,4,6,6.8921568627
Ice_Cream_Hard_Serve,0,4,7,5.4019607843
Ice_Cream_Hard_Serve,0,5,1,10.362745098
Ice_Cream_Hard_Serve,0,5,2,14.5
Ice_Cream_Hard_Serve,0,5,3,17.2647058824
Ice_Cream_Hard_Serve,0,5,4,8.5784313725
Ice_Cream_Hard_Serve,0,5,5,28.5294117647
Ice_Cream_Hard_Serve,0,5,6,23.0784313725
Ice_Cream_Hard_Serve,0,5,7,19.6862745098
Ice_Cream_Hard_Serve,0,6,1,8.2450980392
Ice_Cream_Hard_Serve,0,6,2,11.4117647059
Ice_Cream_Hard_Serve,0,6,3,13.6764705882
Ice_Cream_Hard_Serve,0,6,4,6.8921568627
Ice_Cream_Hard_Serve,0,6,5,23.0784313725
Ice_Cream_Hard_Serve,0,6,6,17.5490196078
Ice_Cream_Hard_Serve,0,6,7,16.1470588235
Ice_Cream_Hard_Serve,0,7,1,6.1666666667
Ice_Cream_Hard_Serve,0,7,2,8.7647058824
Ice_Cream_Hard_Serve,0,7,3,11.7941176471
Ice_Cream_Hard_Serve,0,7,4,5.4019607843
Ice_Cream_Hard_Serve,0,7,5,19.6862745098
Ice_Cream_Hard_Serve,0,7,6,16.1470588235
Ice_Cream_Hard_Serve,0,7,7,17.0392156863
Ice_Cream_Hard_Serve,1,1,1,15.6455696203
Ice_Cream_Hard_Serve,1,1,2,11.7721518987
Ice_Cream_Hard_Serve,1,1,3,8.3544303797
Ice_Cream_Hard_Serve,1,1,4,2.8481012658
Ice_Cream_Hard_Serve,1,1,5,10.2911392405
Ice_Cream_Hard_Serve,1,1,6,6.9873417722
Ice_Cream_Hard_Serve,1,1,7,4.1012658228
Ice_Cream_Hard_Serve,1,2,1,11.7721518987
Ice_Cream_Hard_Serve,1,2,2,9.9493670886
Ice_Cream_Hard_Serve,1,2,3,8.4556962025
Ice_Cream_Hard_Serve,1,2,4,3.3164556962
Ice_Cream_Hard_Serve,1,2,5,12.2278481013
Ice_Cream_Hard_Serve,1,2,6,9.1898734177
Ice_Cream_Hard_Serve,1,2,7,5.0886075949
Ice_Cream_Hard_Serve,1,3,1,8.3544303797
Ice_Cream_Hard_Serve,1,3,2,8.4556962025
Ice_Cream_Hard_Serve,1,3,3,6.8101265823
Ice_Cream_Hard_Serve,1,3,4,2.9493670886
Ice_Cream_Hard_Serve,1,3,5,11.6075949367
Ice_Cream_Hard_Serve,1,3,6,8.8607594937
Ice_Cream_Hard_Serve,1,3,7,4.9620253165
Ice_Cream_Hard_Serve,1,4,1,2.8481012658
Ice_Cream_Hard_Serve,1,4,2,3.3164556962
Ice_Cream_Hard_Serve,1,4,3,2.9493670886
Ice_Cream_Hard_Serve,1,4,4,1.1392405063
Ice_Cream_Hard_Serve,1,4,5,5.2911392405
Ice_Cream_Hard_Serve,1,4,6,4.6708860759
Ice_Cream_Hard_Serve,1,4,7,2.7848101266
Ice_Cream_Hard_Serve,1,5,1,10.2911392405
Ice_Cream_Hard_Serve,1,5,2,12.2278481013
Ice_Cream_Hard_Serve,1,5,3,11.6075949367
Ice_Cream_Hard_Serve,1,5,4,5.2911392405
Ice_Cream_Hard_Serve,1,5,5,20.1772151899
Ice_Cream_Hard_Serve,1,5,6,18.2405063291
Ice_Cream_Hard_Serve,1,5,7,10.164556962
Ice_Cream_Hard_Serve,1,6,1,6.9873417722
Ice_Cream_Hard_Serve,1,6,2,9.1898734177
Ice_Cream_Hard_Serve,1,6,3,8.8607594937
Ice_Cream_Hard_Serve,1,6,4,4.6708860759
Ice_Cream_Hard_Serve,1,6,5,18.2405063291
Ice_Cream_Hard_Serve,1,6,6,16.1518987342
Ice_Cream_Hard_Serve,1,6,7,9.8987341772
Ice_Cream_Hard_Serve,1,7,1,4.1012658228
Ice_Cream_Hard_Serve,1,7,2,5.0886075949
Ice_Cream_Hard_Serve,1,7,3,4.9620253165
Ice_Cream_Hard_Serve,1,7,4,2.7848101266
Ice_Cream_Hard_Serve,1,7,5,10.164556962
Ice_Cream_Hard_Serve,1,7,6,9.8987341772
Ice_Cream_Hard_Serve,1,7,7,6.0
Meatballs,0,1,1,25.0408163265
Meatballs,0,1,2,19.8265306122
Meatballs,0,1,3,13.1428571429
Meatballs,0,1,4,8.3265306122
Meatballs,0,1,5,15.2040816327
Meatballs,0,1,6,10.3163265306
Meatballs,0,1,7,4.1428571429
Meatballs,0,2,1,19.8265306122
Meatballs,0,2,2,16.693877551
Meatballs,0,2,3,12.5612244898
Meatballs,0,2,4,7.387755102
Meatballs,0,2,5,16.4489795918
Meatballs,0,2,6,11.0816326531
Meatballs,0,2,7,5.0
Meatballs,0,3,1,13.1428571429
Meatballs,0,3,2,12.5612244898
Meatballs,0,3,3,9.5714285714
Meatballs,0,3,4,5.3469387755
Meatballs,0,3,5,12.887755102
Meatballs,0,3,6,8.1734693878
Meatballs,0,3,7,3.3163265306
Meatballs,0,4,1,8.3265306122
Meatballs,0,4,2,7.387755102
Meatballs,0,4,3,5.3469387755
Meatballs,0,4,4,2.9591836735
Meatballs,0,4,5,7.9081632653
Meatballs,0,4,6,5.5408163265
Meatballs,0,4,7,2.5306122449
Meatballs,0,5,1,15.2040816327
Meatballs,0,5,2,16.4489795918
Meatballs,0,5,3,12.887755102
Meatballs,0,5,4,7.9081632653
Meatballs,0,5,5,22.1836734694
Meatballs,0,5,6,16.5204081633
Meatballs,0,5,7,8.8469387755
Meatballs,0,6,1,10.3163265306
Meatballs,0,6,2,11.0816326531
Meatballs,0,6,3,8.1734693878
Meatballs,0,6,4,5.5408163265
Meatballs,0,6,5,16.5204081633
Meatballs,0,6,6,11.5102040816
Meatballs,0,6,7,6.8571428571
Meatballs,0,7,1,4.1428571429
Meatballs,0,7,2,5.0
Meatballs,0,7,3,3.3163265306
Meatballs,0,7,4,2.5306122449
Meatballs,0,7,5,8.8469387755
Meatballs,0,7,6,6.8571428571
Meatballs,0,7,7,4.306122449
Milk,0,1,1,16.3119266055
Milk,0,1,2,21.3577981651
Milk,0,1,3,13.0366972477
Milk,0,1,4,4.9357798165
Milk,0,1,5,13.3577981651
Milk,0,1,6,6.3027522936
Milk,0,1,7,3.6972477064
Milk,0,2,1,21.3577981651
Milk,0,2,2,26.9724770642
Milk,0,2,3,18.0733944954
Milk,0,2,4,7.1926605505
Milk,0,2,5,19.0275229358
Milk,0,2,6,9.2844036697
Milk,0,2,7,6.0917431193
Milk,0,3,1,13.0366972477
Milk,0,3,2,18.0733944954
Milk,0,3,3,12.0733944954
Milk,0,3,4,5.119266055
Milk,0,3,5,13.4770642202
Milk,0,3,6,7.1009174312
Milk,0,3,7,5.119266055
Milk,0,4,1,4.9357798165
Milk,0,4,2,7.1926605505
Milk,0,4,3,5.119266055
Milk,0,4,4,2.1100917431
Milk,0,4,5,5.8348623853
Milk,0,4,6,2.6972477064
Milk,0,4,7,2.1100917431
Milk,0,5,1,13.3577981651
Milk,0,5,2,19.0275229358
Milk,0,5,3,13.4770642202
Milk,0,5,4,5.8348623853
Milk,0,5,5,14.1467889908
Milk,0,5,6,7.5137614679
Milk,0,5,7,5.6422018349
Milk,0,6,1,6.3027522936
Milk,0,6,2,9.2844036697
Milk,0,6,3,7.1009174312
Milk,0,6,4,2.6972477064
Milk,0,6,5,7.5137614679
Milk,0,6,6,4.4587155963
Milk,0,6,7,3.6422018349
Milk,0,7,1,3.6972477064
Milk,0,7,2,6.0917431193
Milk,0,7,3,5.119266055
Milk,0,7,4,2.1100917431
Milk,0,7,5,5.6422018349
Milk,0,7,6,3.6422018349
Milk,0,7,7,2.6972477064
Milk,1,1,1,15.4951456311
Milk,1,1,2,21.0582524272
Milk,1,1,3,13.9126213592
Milk,1,1,4,4.0582524272
Milk,1,1,5,16.6699029126
Milk,1,1,6,4.5145631068
Milk,1,1,7,3.2912621359
Milk,1,2,1,21.0582524272
Milk,1,2,2,28.9514563107
Milk,1,2,3,20.1747572816
Milk,1,2,4,5.8932038835
Milk,1,2,5,23.6116504854
Milk,1,2,6,6.4660194175
Milk,1,2,7,4.8446601942
Milk,1,3,1,13.9126213592
Milk,1,3,2,20.1747572816
Milk,1,3,3,13.1650485437
Milk,1,3,4,3.7087378641
Milk,1,3,5,15.5048543689
Milk,1,3,6,4.3203883495
Milk,1,3,7,3.213592233
Milk,1,4,1,4.0582524272
Milk,1,4,2,5.8932038835
Milk,1,4,3,3.7087378641
Milk,1,4,4,1.2038834951
Milk,1,4,5,4.8834951456
Milk,1,4,6,1.2718446602
Milk,1,4,7,0.9805825243
Milk,1,5,1,16.6699029126
Milk,1,5,2,23.6116504854
Milk,1,5,3,15.5048543689
Milk,1,5,4,4.8834951456
Milk,1,5,5,18.2330097087
Milk,1,5,6,5.1650485437
Milk,1,5,7,3.932038835
Milk,1,6,1,4.5145631068
Milk,1,6,2,6.4660194175
Milk,1,6,3,4.3203883495
Milk,1,6,4,1.2718446602
Milk,1,6,5,5.1650485437
Milk,1,6,6,1.1844660194
Milk,1,6,7,1.0776699029
Milk,1,7,1,3.2912621359
Milk,1,7,2,4.8446601942
Milk,1,7,3,3.213592233
Milk,1,7,4,0.9805825243
Milk,1,7,5,3.932038835
Milk,1,7,6,1.0776699029
Milk,1,7,7,0.6601941748
Milk,2,1,1,19.900990099
Milk,2,1,2,24.7920792079
Milk,2,1,3,16.1881188119
Milk,2,1,4,4.5742574257
Milk,2,1,5,14.603960396
Milk,2,1,6,5.1089108911
Milk,2,1,7,2.8316831683
Milk,2,2,1,24.7920792079
Milk,2,2,2,31.1683168317
Milk,2,2,3,22.297029703
Milk,2,2,4,6.8415841584
Milk,2,2,5,23.2277227723
Milk,2,2,6,9.2376237624
Milk,2,2,7,5.4356435644
Milk,2,3,1,16.1881188119
Milk,2,3,2,22.297029703
Milk,2,3,3,15.5841584158
Milk,2,3,4,5.0297029703
Milk,2,3,5,17.9108910891
Milk,2,3,6,8.0297029703
Milk,2,3,7,4.9603960396
Milk,2,4,1,4.5742574257
Milk,2,4,2,6.8415841584
Milk,2,4,3,5.0297029703
Milk,2,4,4,1.7425742574
Milk,2,4,5,6.9702970297
Milk,2,4,6,3.0099009901
Milk,2,4,7,1.8316831683
Milk,2,5,1,14.603960396
Milk,2,5,2,23.2277227723
Milk,2,5,3,17.9108910891
Milk,2,5,4,6.9702970297
Milk,2,5,5,23.8613861386
Milk,2,5,6,11.4356435644
Milk,2,5,7,6.9900990099
Milk,2,6,1,5.1089108911
Milk,2,6,2,9.2376237624
Milk,2,6,3,8.0297029703
Milk,2,6,4,3.0099009901
Milk,2,6,5,11.4356435644
Milk,2,6,6,5.4455445545
Milk,2,6,7,3.7326732673
Milk,2,7,1,2.8316831683
Milk,2,7,2,5.4356435644
Milk,2,7,3,4.9603960396
Milk,2,7,4,1.8316831683
Milk,2,7,5,6.9900990099
Milk,2,7,6,3.7326732673
Milk,2,7,7,2.2178217822
Milk,3,1,1,15.3465346535
Milk,3,1,2,17.4455445545
Milk,3,1,3,12.9405940594
Milk,3,1,4,3.3267326733
Milk,3,1,5,14.603960396
Milk,3,1,6,7.3366336634
Milk,3,1,7,4.0
Milk,3,2,1,17.4455445545
Milk,3,2,2,23.4455445545
Milk,3,2,3,18.4158415842
Milk,3,2,4,4.8316831683
Milk,3,2,5,23.0099009901
Milk,3,2,6,11.8415841584
Milk,3,2,7,6.0099009901
Milk,3,3,1,12.9405940594
Milk,3,3,2,18.4158415842
Milk,3,3,3,14.2178217822
Milk,3,3,4,4.3663366337
Milk,3,3,5,19.9603960396
Milk,3,3,6,10.4257425743
Milk,3,3,7,5.6732673267
Milk,3,4,1,3.3267326733
Milk,3,4,2,4.8316831683
Milk,3,4,3,4.3663366337
Milk,3,4,4,1.2673267327
Milk,3,4,5,6.2079207921
Milk,3,4,6,3.8613861386
Milk,3,4,7,2.1386138614
Milk,3,5,1,14.603960396
Milk,3,5,2,23.0099009901
Milk,3,5,3,19.9603960396
Milk,3,5,4,6.2079207921
Milk,3,5,5,27.5445544554
Milk,3,5,6,15.7722772277
Milk,3,5,7,8.900990099
Milk,3,6,1,7.3366336634
Milk,3,6,2,11.8415841584
Milk,3,6,3,10.4257425743
Milk,3,6,4,3.8613861386
Milk,3,6,5,15.7722772277
Milk,3,6,6,10.6534653465
Milk,3,6,7,6.1089108911
Milk,3,7,1,4.0
Milk,3,7,2,6.0099009901
Milk,3,7,3,5.6732673267
Milk,3,7,4,2.1386138614
Milk,3,7,5,8.900990099
Milk,3,7,6,6.1089108911
Milk,3,7,7,3.1683168317
Mozzarella,0,1,1,12.3185840708
Mozzarella,0,1,2,12.8849557522
Mozzarella,0,1,3,12.3716814159
Mozzarella,0,1,4,4.7168141593
Mozzarella,0,1,5,14.1946902655
Mozzarella,0,1,6,7.1150442478
Mozzarella,0,1,7,2.3982300885
Mozzarella,0,2,1,12.8849557522
Mozzarella,0,2,2,14.4955752212
Mozzarella,0,2,3,14.796460177
Mozzarella,0,2,4,5.7168141593
Mozzarella,0,2,5,17.5309734513
Mozzarella,0,2,6,9.7699115044
Mozzarella,0,2,7,3.8053097345
Mozzarella,0,3,1,12.3716814159
Mozzarella,0,3,2,14.796460177
Mozzarella,0,3,3,14.0
Mozzarella,0,3,4,5.9911504425
Mozzarella,0,3,5,18.2477876106
Mozzarella,0,3,6,10.2831858407
Mozzarella,0,3,7,4.3097345133
Mozzarella,0,4,1,4.7168141593
Mozzarella,0,4,2,5.7168141593
Mozzarella,0,4,3,5.9911504425
Mozzarella,0,4,4,2.5309734513
Mozzarella,0,4,5,8.7079646018
Mozzarella,0,4,6,4.9646017699
Mozzarella,0,4,7,2.3716814159
Mozzarella,0,5,1,14.1946902655
Mozzarella,0,5,2,17.5309734513
Mozzarella,0,5,3,18.2477876106
Mozzarella,0,5,4,8.7079646018
Mozzarella,0,5,5,26.3185840708
Mozzarella,0,5,6,15.6194690265
Mozzarella,0,5,7,7.3805309735
Mozzarella,0,6,1,7.1150442478
Mozzarella,0,6,2,9.7699115044
Mozzarella,0,6,3,10.2831858407
Mozzarella,0,6,4,4.9646017699
Mozzarella,0,6,5,15.6194690265
Mozzarella,0,6,6,8.7256637168
Mozzarella,0,6,7,4.5221238938
Mozzarella,0,7,1,2.3982300885
Mozzarella,0,7,2,3.8053097345
Mozzarella,0,7,3,4.3097345133
Mozzarella,0,7,4,2.3716814159
Mozzarella,0,7,5,7.3805309735
Mozzarella,0,7,6,4.5221238938
Mozzarella,0,7,7,2.2123893805
Mozzarella,1,1,1,12.0198019802
Mozzarella,1,1,2,12.801980198
Mozzarella,1,1,3,10.7821782178
Mozzarella,1,1,4,5.9801980198
Mozzarella,1,1,5,15.0099009901
Mozzarella,1,1,6,8.5742574257
Mozzarella,1,1,7,5.8316831683
Mozzarella,1,2,1,12.801980198
Mozzarella,1,2,2,13.1287128713
Mozzarella,1,2,3,10.4257425743
Mozzarella,1,2,4,5.702970297
Mozzarella,1,2,5,14.8514851485
Mozzarella,1,2,6,8.3762376238
Mozzarella,1,2,7,5.7128712871
Mozzarella,1,3,1,10.7821782178
Mozzarella,1,3,2,10.4257425743
Mozzarella,1,3,3,9.4653465347
Mozzarella,1,3,4,5.2673267327
Mozzarella,1,3,5,13.3267326733
Mozzarella,1,3,6,7.5940594059
Mozzarella,1,3,7,5.1386138614
Mozzarella,1,4,1,5.9801980198
Mozzarella,1,4,2,5.702970297
Mozzarella,1,4,3,5.2673267327
Mozzarella,1,4,4,2.6138613861
Mozzarella,1,4,5,7.3564356436
Mozzarella,1,4,6,4.2673267327
Mozzarella,1,4,7,2.8118811881
Mozzarella,1,5,1,15.0099009901
Mozzarella,1,5,2,14.8514851485
Mozzarella,1,5,3,13.3267326733
Mozzarella,1,5,4,7.3564356436
Mozzarella,1,5,5,18.2772277228
Mozzarella,1,5,6,11.1188118812
Mozzarella,1,5,7,7.0594059406
Mozzarella,1,6,1,8.5742574257
Mozzarella,1,6,2,8.3762376238
Mozzarella,1,6,3,7.5940594059
Mozzarella,1,6,4,4.2673267327
Mozzarella,1,6,5,11.1188118812
Mozzarella,1,6,6,6.0198019802
Mozzarella,1,6,7,4.0495049505
Mozzarella,1,7,1,5.8316831683
Mozzarella,1,7,2,5.7128712871
Mozzarella,1,7,3,5.1386138614
Mozzarella,1,7,4,2.8118811881
Mozzarella,1,7,5,7.0594059406
Mozzarella,1,7,6,4.0495049505
Mozzarella,1,7,7,2.396039604
Nuggets,0,1,1,8.9333333333
Nuggets,0,1,2,9.9523809524
Nuggets,0,1,3,8.6285714286
Nuggets,0,1,4,3.4380952381
Nuggets,0,1,5,11.5619047619
Nuggets,0,1,6,5.4857142857
Nuggets,0,1,7,3.0
Nuggets,0,2,1,9.9523809524
Nuggets,0,2,2,10.1904761905
Nuggets,0,2,3,9.1428571429
Nuggets,0,2,4,3.6666666667
Nuggets,0,2,5,12.4761904762
Nuggets,0,2,6,6.0952380952
Nuggets,0,2,7,3.4761904762
Nuggets,0,3,1,8.6285714286
Nuggets,0,3,2,9.1428571429
Nuggets,0,3,3,7.580952381
Nuggets,0,3,4,3.4285714286
Nuggets,0,3,5,11.2761904762
Nuggets,0,3,6,5.6285714286
Nuggets,0,3,7,3.3142857143
Nuggets,0,4,1,3.4380952381
Nuggets,0,4,2,3.6666666667
Nuggets,0,4,3,3.4285714286
Nuggets,0,4,4,1.580952381
Nuggets,0,4,5,5.5428571429
Nuggets,0,4,6,3.1619047619
Nuggets,0,4,7,2.180952381
Nuggets,0,5,1,11.5619047619
Nuggets,0,5,2,12.4761904762
Nuggets,0,5,3,11.2761904762
Nuggets,0,5,4,5.5428571429
Nuggets,0,5,5,16.8571428571
Nuggets,0,5,6,9.7523809524
Nuggets,0,5,7,6.5333333333
Nuggets,0,6,1,5.4857142857
Nuggets,0,6,2,6.0952380952
Nuggets,0,6,3,5.6285714286
Nuggets,0,6,4,3.1619047619
Nuggets,0,6,5,9.7523809524
Nuggets,0,6,6,5.5428571429
Nuggets,0,6,7,4.3333333333
Nuggets,0,7,1,3.0
Nuggets,0,7,2,3.4761904762
Nuggets,0,7,3,3.3142857143
Nuggets,0,7,4,2.180952381
Nuggets,0,7,5,6.5333333333
Nuggets,0,7,6,4.3333333333
Nuggets,0,7,7,3.1619047619
Nuggets,1,1,1,5.3846153846
Nuggets,1,1,2,8.4871794872
Nuggets,1,1,3,7.1666666667
Nuggets,1,1,5,6.4743589744
Nuggets,1,1,6,5.0
Nuggets,1,1,7,1.4871794872
Nuggets,1,2,1,8.4871794872
Nuggets,1,2,2,14.1282051282
Nuggets,1,2,3,11.8205128205
Nuggets,1,2,5,12.9487179487
Nuggets,1,2,6,8.5641025641
Nuggets,1,2,7,3.0512820513
Nuggets,1,3,1,7.1666666667
Nuggets,1,3,2,11.8205128205
Nuggets,1,3,3,9.0
Nuggets,1,3,5,9.8717948718
Nuggets,1,3,6,6.8205128205
Nuggets,1,3,7,2.3205128205
Nuggets,1,5,1,6.4743589744
Nuggets,1,5,2,12.9487179487
Nuggets,1,5,3,9.8717948718
Nuggets,1,5,5,11.4615384615
Nuggets,1,5,6,7.358974359
Nuggets,1,5,7,2.8846153846
Nuggets,1,6,1,5.0
Nuggets,1,6,2,8.5641025641
Nuggets,1,6,3,6.8205128205
Nuggets,1,6,5,7.358974359
Nuggets,1,6,6,4.5384615385
Nuggets,1,6,7,1.7179487179
Nuggets,1,7,1,1.4871794872
Nuggets,1,7,2,3.0512820513
Nuggets,1,7,3,2.3205128205
Nuggets,1,7,5,2.8846153846
Nuggets,1,7,6,1.7179487179
Nuggets,1,7,7,0.5384615385
Nuggets,2,1,1,2.2142857143
Nuggets,2,1,2,3.5178571429
Nuggets,2,1,3,3.5714285714
Nuggets,2,1,5,4.0357142857
Nuggets,2,1,6,2.1071428571
Nuggets,2,1,7,1.5535714286
Nuggets,2,2,1,3.5178571429
Nuggets,2,2,2,7.5714285714
Nuggets,2,2,3,9.2857142857
Nuggets,2,2,5,10.8571428571
Nuggets,2,2,6,6.7321428571
Nuggets,2,2,7,4.0357142857
Nuggets,2,3,1,3.5714285714
Nuggets,2,3,2,9.2857142857
Nuggets,2,3,3,9.6785714286
Nuggets,2,3,5,12.2142857143
Nuggets,2,3,6,7.6428571429
Nuggets,2,3,7,4.6071428571
Nuggets,2,5,1,4.0357142857
Nuggets,2,5,2,10.8571428571
Nuggets,2,5,3,12.2142857143
Nuggets,2,5,5,17.3928571429
Nuggets,2,5,6,11.2857142857
Nuggets,2,5,7,6.2142857143
Nuggets,2,6,1,2.1071428571
Nuggets,2,6,2,6.7321428571
Nuggets,2,6,3,7.6428571429
Nuggets,2,6,5,11.2857142857
Nuggets,2,6,6,6.5714285714
Nuggets,2,6,7,3.6607142857
Nuggets,2,7,1,1.5535714286
Nuggets,2,7,2,4.0357142857
Nuggets,2,7,3,4.6071428571
Nuggets,2,7,5,6.2142857143
Nuggets,2,7,6,3.6607142857
Nuggets,2,7,7,1.9285714286
Pulled_Pork,0,1,1,11.9411764706
Pulled_Pork,0,1,2,17.5882352941
Pulled_Pork,0,1,3,11.2549019608
Pulled_Pork,0,1,4,4.8921568627
Pulled_Pork,0,1,5,13.1862745098
Pulled_Pork,0,1,6,7.6568627451
Pulled_Pork,0,1,7,2.4803921569
Pulled_Pork,0,2,1,17.5882352941
Pulled_Pork,0,2,2,24.568627451
Pulled_Pork,0,2,3,16.0
Pulled_Pork,0,2,4,7.0
Pulled_Pork,0,2,5,18.3333333333
Pulled_Pork,0,2,6,10.9607843137
Pulled_Pork,0,2,7,3.5490196078
Pulled_Pork,0,3,1,11.2549019608
Pulled_Pork,0,3,2,16.0
Pulled_Pork,0,3,3,10.137254902
Pulled_Pork,0,3,4,4.6274509804
Pulled_Pork,0,3,5,13.0784313725
Pulled_Pork,0,3,6,8.3529411765
Pulled_Pork,0,3,7,2.5490196078
Pulled_Pork,0,4,1,4.8921568627
Pulled_Pork,0,4,2,7.0
Pulled_Pork,0,4,3,4.6274509804
Pulled_Pork,0,4,4,1.8235294118
Pulled_Pork,0,4,5,5.6960784314
Pulled_Pork,0,4,6,3.8137254902
Pulled_Pork,0,4,7,1.1470588235
Pulled_Pork,0,5,1,13.1862745098
Pulled_Pork,0,5,2,18.3333333333
Pulled_Pork,0,5,3,13.0784313725
Pulled_Pork,0,5,4,5.6960784314
Pulled_Pork,0,5,5,15.9607843137
Pulled_Pork,0,5,6,11.4215686275
Pulled_Pork,0,5,7,3.3235294118
Pulled_Pork,0,6,1,7.6568627451
Pulled_Pork,0,6,2,10.9607843137
Pulled_Pork,0,6,3,8.3529411765
Pulled_Pork,0,6,4,3.8137254902
Pulled_Pork,0,6,5,11.4215686275
Pulled_Pork,0,6,6,8.3725490196
Pulled_Pork,0,6,7,2.4215686275
Pulled_Pork,0,7,1,2.4803921569
Pulled_Pork,0,7,2,3.5490196078
Pulled_Pork,0,7,3,2.5490196078
Pulled_Pork,0,7,4,1.1470588235
Pulled_Pork,0,7,5,3.3235294118
Pulled_Pork,0,7,6,2.4215686275
Pulled_Pork,0,7,7,0.5294117647
Pulled_Pork,1,1,1,7.1
Pulled_Pork,1,1,2,10.17
Pulled_Pork,1,1,3,9.08
Pulled_Pork,1,1,4,2.59
Pulled_Pork,1,1,5,8.33
Pulled_Pork,1,1,6,4.89
Pulled_Pork,1,1,7,1.84
Pulled_Pork,1,2,1,10.17
Pulled_Pork,1,2,2,13.86
Pulled_Pork,1,2,3,13.14
Pulled_Pork,1,2,4,3.99
Pulled_Pork,1,2,5,12.15
Pulled_Pork,1,2,6,6.99
Pulled_Pork,1,2,7,2.7
Pulled_Pork,1,3,1,9.08
Pulled_Pork,1,3,2,13.14
Pulled_Pork,1,3,3,11.5
Pulled_Pork,1,3,4,3.73
Pulled_Pork,1,3,5,11.99
Pulled_Pork,1,3,6,6.8
Pulled_Pork,1,3,7,2.76
Pulled_Pork,1,4,1,2.59
Pulled_Pork,1,4,2,3.99
Pulled_Pork,1,4,3,3.73
Pulled_Pork,1,4,4,1.04
Pulled_Pork,1,4,5,3.72
Pulled_Pork,1,4,6,2.07
Pulled_Pork,1,4,7,0.86
Pulled_Pork,1,5,1,8.33
Pulled_Pork,1,5,2,12.15
Pulled_Pork,1,5,3,11.99
Pulled_Pork,1,5,4,3.72
Pulled_Pork,1,5,5,16.2
Pulled_Pork,1,5,6,9.19
Pulled_Pork,1,5,7,4.42
Pulled_Pork,1,6,1,4.89
Pulled_Pork,1,6,2,6.99
Pulled_Pork,1,6,3,6.8
Pulled_Pork,1,6,4,2.07
Pulled_Pork,1,6,5,9.19
Pulled_Pork,1,6,6,4.68
Pulled_Pork,1,6,7,2.38
Pulled_Pork,1,7,1,1.84
Pulled_Pork,1,7,2,2.7
Pulled_Pork,1,7,3,2.76
Pulled_Pork,1,7,4,0.86
Pulled_Pork,1,7,5,4.42
Pulled_Pork,1,7,6,2.38
Pulled_Pork,1,7,7,1.04
Sour_Cream,0,1,1,7.8834951456
Sour_Cream,0,1,2,9.1650485437
Sour_Cream,0,1,3,9.4660194175
Sour_Cream,0,1,4,5.9029126214
Sour_Cream,0,1,5,11.2815533981
Sour_Cream,0,1,6,8.0
Sour_Cream,0,1,7,5.3009708738
Sour_Cream,0,2,1,9.1650485437
Sour_Cream,0,2,2,10.2524271845
Sour_Cream,0,2,3,12.0970873786
Sour_Cream,0,2,4,6.8737864078
Sour_Cream,0,2,5,15.3689320388
Sour_Cream,0,2,6,11.3009708738
Sour_Cream,0,2,7,7.9417475728
Sour_Cream,0,3,1,9.4660194175
Sour_Cream,0,3,2,12.0970873786
Sour_Cream,0,3,3,13.2233009709
Sour_Cream,0,3,4,7.5922330097
Sour_Cream,0,3,5,17.9029126214
Sour_Cream,0,3,6,13.3009708738
Sour_Cream,0,3,7,9.4174757282
Sour_Cream,0,4,1,5.9029126214
Sour_Cream,0,4,2,6.8737864078
Sour_Cream,0,4,3,7.5922330097
Sour_Cream,0,4,4,4.0582524272
Sour_Cream,0,4,5,8.9417475728
Sour_Cream,0,4,6,6.3786407767
Sour_Cream,0,4,7,4.2524271845
Sour_Cream,0,5,1,11.2815533981
Sour_Cream,0,5,2,15.3689320388
Sour_Cream,0,5,3,17.9029126214
Sour_Cream,0,5,4,8.9417475728
Sour_Cream,0,5,5,24.7184466019
Sour_Cream,0,5,6,19.7766990291
Sour_Cream,0,5,7,15.0097087379
Sour_Cream,0,6,1,8.0
Sour_Cream,0,6,2,11.3009708738
Sour_Cream,0,6,3,13.3009708738
Sour_Cream,0,6,4,6.3786407767
Sour_Cream,0,6,5,19.7766990291
Sour_Cream,0,6,6,14.9514563107
Sour_Cream,0,6,7,12.2912621359
Sour_Cream,0,7,1,5.3009708738
Sour_Cream,0,7,2,7.9417475728
Sour_Cream,0,7,3,9.4174757282
Sour_Cream,0,7,4,4.2524271845
Sour_Cream,0,7,5,15.0097087379
Sour_Cream,0,7,6,12.2912621359
Sour_Cream,0,7,7,9.786407767
Steak,0,1,1,62.914893617
Steak,0,1,2,30.5744680851
Steak,0,1,3,13.2340425532
Steak,0,1,4,11.829787234
Steak,0,1,5,24.0744680851
Steak,0,1,6,8.2872340426
